"Date","Bookmaker","Tipster","Sport","Category","Competition","Type of bet","Free bet","Live","Type","Label of bet","Odds","Stake","Gain","Winning bonus","Commission","Profit","State","Closing Odds","Comment"
"02/02/2024 18:54","Caliente","Ruy","Football","","","","","","Simple","Madero -1.25",1.9,3000,5700,"","",2700,"Won","",""
"02/02/2024 18:54","Caliente","Ruy","Football","","","","","","Simple","Madero O2.5",2.35,1500,3525,"","",2025,"Won","",""
"02/02/2024 18:30","Caliente","Ruy","Football","","","","","","Simple","U3.5 Saltillo ",1.25,2500,-2500,"","",-2500,"Lost","",""
"02/02/2024 18:06","TeamMexicoBets","Ruy","Football","","","","","","Simple","Madero -1",1199,1.6,1918.4,"","",1916.8,"Won","",""
"02/02/2024 17:13","Caliente","Felix","Baseball","","","","","","Simple","Criollos",1.693,4000,6772,"","",2772,"Won","",""
"02/02/2024 15:53","Novibet","Vidente","Tennis","","","","","","Simple","Masarova ",2.05,2000,4100,"","",2100,"Won","",""
"02/02/2024 15:35","TeamMexicoBets","Vidente","Football","","","","","","Simple","Mostaganem",1.66,3750,6225,"","",2475,"Won","",""
"02/02/2024 11:59","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","Paul George ",1.67,1500,2505,"","",1005,"Won","",""
"02/02/2024 10:02","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Weis",6.5,2000,-2000,"","",-2000,"Lost","",""
"02/02/2024 08:55","Caliente","DJ Serch","Football","","","","","","Simple","Qro",2,1500,3000,"","",1500,"Won","",""
"02/02/2024 06:45","Caliente","Frosty ","Basketball","","NBA - USA","","","","Simple","O209",1.7,1700,2890,"","",1190,"Won","",""
"02/01/2024 17:51","Novibet","Vidente","Tennis","","","","","","Simple","Martincova",2.35,2000,4700,"","",2700,"Won","",""
"02/01/2024 17:50","Novibet","Vidente","Tennis","","","","","","Simple","Abbagnato",4,2000,-2000,"","",-2000,"Lost","",""
"02/01/2024 17:26","Caliente","Ramiro","Baseball","","","","","","Simple","Over 7.5 Licey",1.9,7500,-7500,"","",-7500,"Lost","",""
"02/01/2024 16:43","Novibet","Yuca","Football","","","","","","Simple","Tigres ",2.2,2500,-2500,"","",-2500,"Lost","",""
"02/01/2024 16:22","Novibet","Vidente","Tennis","","","","","","Simple","Vekic",1.85,2000,3700,"","",1700,"Won","",""
"02/01/2024 14:06","Caliente","Yuca","Football","","","","","","Simple","Toluca W",1.833,2500,-2500,"","",-2500,"Lost","",""
"02/01/2024 13:50","Caliente","Frosty ","Basketball","","NBA - USA","","","","Simple","Under lakers",1.909,1500,2863.5,"","",1363.5,"Won","",""
"02/01/2024 08:14","Caliente","Felix","Baseball","","","","","","Simple","HMO -1.5",1.769,3500,-3500,"","",-3500,"Lost","",""
"02/01/2024 08:14","Caliente","Felix","Baseball","","","","","","Simple","U8.5 HMO",1.727,3500,-3500,"","",-3500,"Lost","",""
"02/01/2024 06:10","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Magali ",3.75,500,-500,"","",-500,"Lost","",""
"02/01/2024 04:29","Novibet","Vidente","Tennis","","","","","","Simple","Margaux",2.24,1000,-1000,"","",-1000,"Lost","",""
"02/01/2024 00:06","TeamMexicoBets","Yuca","Football","","","","","","Simple","Xelaju y Malacateco",1.787,2500,4467.5,"","",1967.5,"Won","",""
"01/31/2024 15:10","Novibet","DJ Serch","Football","","","","","","Simple","Real sociedad ",1.93,1500,2895,"","",1395,"Won","",""
"01/31/2024 14:02","Novibet","DJ Serch","Football","","","","","","Simple","Antigua +1",1.82,2250,-2250,"","",-2250,"Lost","",""
"01/31/2024 10:22","Novibet","Vidente","Tennis","","","","","","Simple","Donación",12,500,-500,"","",-500,"Lost","",""
"01/29/2024 22:01","Novibet","Vidente","Tennis","","","","","","Simple","Taberner",2,1000,-1000,"","",-1000,"Lost","",""
"01/29/2024 18:45","Novibet","Vidente","Tennis","","","","","","Simple","Kozlov ",1.85,1000,1850,"","",850,"Won","",""
"01/29/2024 17:54","Novibet","Vidente","Tennis","","","","","","Simple","Hartono",2.85,1000,-1000,"","",-1000,"Lost","",""
"01/29/2024 17:53","Novibet","Vidente","Tennis","","","","","","Simple","Nastasja ",2.35,1000,2350,"","",1350,"Won","",""
"01/29/2024 16:45","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Adina",1.66,1100,1826,"","",726,"Won","",""
"01/29/2024 15:35","Novibet","Vidente","Tennis","","","","","","Simple","Rinky",1.91,1000,-1000,"","",-1000,"Lost","",""
"01/29/2024 14:23","Novibet","Vidente","Tennis","","","","","","Simple","Diana ",2.78,500,1390,"","",890,"Won","",""
"01/29/2024 11:26","Novibet","DJ Serch","Football","","","","","","Simple","Inter Miami",1.7,1500,2550,"","",1050,"Won","",""
"01/29/2024 10:03","Novibet","Vidente","Tennis","","","","","","Simple","Schoofs ",1.85,1000,-1000,"","",-1000,"Lost","",""
"01/28/2024 19:42","Caliente","DJ Serch","Football","","","","","","Simple","Liberia",1.85,3000,5550,"","",2550,"Won","",""
"01/28/2024 18:19","Novibet","DJ Serch","Football","","","","","","Simple","Chorrera",1.86,2250,4185,"","",1935,"Won","",""
"01/28/2024 16:15","Novibet","Vidente","Tennis","","","","","","Simple","Damm Jr",1.86,1000,1860,"","",860,"Won","",""
"01/28/2024 15:54","Caliente","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","U11.5 Lara",1.7,3500,5950,"","",2450,"Won","",""
"01/28/2024 15:37","TeamMexicoBets","Ruy","Football","","","","","","Simple","Apodaca",1.8,1000,1800,"","",800,"Won","",""
"01/28/2024 15:25","Novibet","Vidente","Tennis","","","","","","Simple","Boulter",1.9,1000,1900,"","",900,"Won","",""
"01/28/2024 15:24","TeamMexicoBets","Vidente","Tennis","","","","","","Simple","Seidel -1.5",2.3,1000,-1000,"","",-1000,"Lost","",""
"01/28/2024 14:20","Novibet","Vidente","Tennis","","","","","","Simple","Hontama ",1.85,1000,-1000,"","",-1000,"Lost","",""
"01/28/2024 09:17","Caliente","DJ Serch","Football","","","","","","Simple","Sanjoa ende ",1.95,1500,2925,"","",1425,"Won","",""
"01/27/2024 20:49","TeamMexicoBets","Ruy","Football","","","","","","Simple","Los cabos ",1.9,1500,2850,"","",1350,"Won","",""
"01/27/2024 20:13","Novibet","DJ Serch","Football","","","","","","Simple","Pérez zeledon ",1.71,4500,7695,"","",3195,"Won","",""
"01/27/2024 15:47","Novibet","DJ Serch","Football","","","","","","Simple","Madero +0.25",1.8,2250,4050,"","",1800,"Won","",""
"01/27/2024 15:29","Caliente","Ruy","Football","","","","","","Simple","O1 asiático ",1.65,1500,-1500,"","",-1500,"Lost","",""
"01/27/2024 15:28","Novibet","DJ Serch","Football","","","","","","Simple","Malacateco x3",2,2500,-2500,"","",-2500,"Lost","",""
"01/27/2024 15:06","Novibet","DavidM","Football","","","","","","Simple","Malacateco ",2.25,1000,-1000,"","",-1000,"Lost","",""
"01/27/2024 14:18","Caliente","Ruy","Football","","","","","","Simple","Montañeses",1.9,1000,1900,"","",900,"Won","",""
"01/27/2024 12:51","Novibet","Vidente","Tennis","","","","","","Simple","Nao",2.5,1000,2500,"","",1500,"Won","",""
"01/27/2024 09:09","Novibet","DJ Serch","Football","","","","","","Simple","Sunderland",2.01,1500,3015,"","",1515,"Won","",""
"01/26/2024 23:12","TeamMexicoBets","Ruy","Football","","","","","","Simple","Madero +1",2,2350,4700,"","",2350,"Won","",""
"01/26/2024 23:11","Novibet","Ruy","Football","","","","","","Simple","Madero dnb",3.35,1000,3350,"","",2350,"Won","",""
"01/26/2024 19:31","Novibet","Ruy","Football","","","","","","Simple","Alacranes Durango ",1.8,3000,-1500,"","",-1500,"Half Lost","",""
"01/26/2024 18:16","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","Holgrem",1.8,1500,2700,"","",1200,"Won","",""
"01/26/2024 17:26","Novibet","Frosty ","Basketball","","","","","","Simple","U240 bucks ",1.78,1500,2670,"","",1170,"Won","",""
"01/26/2024 17:25","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O212 magic",1.9,1500,2850,"","",1350,"Won","",""
"01/26/2024 17:20","Novibet","Ruy","Football","","","","","","Simple","Poza rica ",1.75,2500,4375,"","",1875,"Won","",""
"01/26/2024 16:22","Caliente","Vidente","Tennis","","","","","","Simple","Sinner ",1.7,1000,-1000,"","",-1000,"Lost","",""
"01/26/2024 13:19","Novibet","Vidente","Tennis","","","","","","Simple","Sato ",2.18,1500,-1500,"","",-1500,"Lost","",""
"01/26/2024 13:18","Caliente","Ruy","Football","","","","","","Simple","Venados -1",1.9,4000,7600,"","",3600,"Won","",""
"01/26/2024 13:11","Novibet","Ruy","Football","","","","","","Simple","Madero X2",2.09,1500,3135,"","",1635,"Won","",""
"01/26/2024 11:26","Caliente","Felix","Baseball","","Lidom - República Dominicana ","","","","Simple","Licey",1.615,4000,-4000,"","",-4000,"Lost","",""
"01/26/2024 08:58","Caliente","Vidente","Tennis","","","","","","Simple","2-0",1.769,1000,1769,"","",769,"Won","",""
"01/26/2024 08:38","Caliente","Vidente","Tennis","","","","","","Simple","Sun ",2,1000,-1000,"","",-1000,"Lost","",""
"01/25/2024 21:26","Novibet","Vidente","Tennis","","","","","","Simple","Djoko",1.84,1000,-1000,"","",-1000,"Lost","",""
"01/25/2024 19:06","Novibet","DJ Serch","Football","","","","","","Simple","Alajuelense ",1.65,2500,4125,"","",1625,"Won","",""
"01/25/2024 18:20","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O223.5 heat",1.81,1500,2715,"","",1215,"Won","",""
"01/25/2024 18:19","Caliente","Frosty ","Basketball","","NBA - USA","","","","Simple","O222 Knicks ",1.8,1500,-1500,"","",-1500,"Lost","",""
"01/25/2024 18:18","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O216 nets",1.88,1500,-1500,"","",-1500,"Lost","",""
"01/25/2024 17:14","Caliente","Vidente","Tennis","","","","","","Simple","Anouk",4,500,-500,"","",-500,"Lost","",""
"01/25/2024 17:05","Caliente","Felix","Baseball","","Lidom - República Dominicana ","","","","Simple","Estrellas",1.65,3500,-3500,"","",-3500,"Lost","",""
"01/25/2024 16:12","Caliente","Vidente","Tennis","","","","","","Simple","Darja ",2.1,1000,2100,"","",1100,"Won","",""
"01/25/2024 10:41","Novibet","Vidente","Tennis","","","","","","Simple","Tina ",3.4,500,1700,"","",1200,"Won","",""
"01/24/2024 20:08","Caliente","DJ Serch","Football","","","","","","Simple","Saprissa",1.85,3000,-3000,"","",-3000,"Lost","",""
"01/24/2024 20:07","Novibet","DJ Serch","Football","","","","","","Simple","Herediano ",2.03,3000,6090,"","",3090,"Won","",""
"01/24/2024 20:03","Novibet","Vidente","Tennis","","","","","","Simple","Harris ",1.83,1000,-1000,"","",-1000,"Lost","",""
"01/24/2024 18:20","Novibet","DJ Serch","Football","","","","","","Simple","Pérez zeledon ",1.91,1500,-1500,"","",-1500,"Lost","",""
"01/24/2024 16:16","Caliente","Felix","Baseball","","LMP - México","","","","Simple","Hermosillo ",1.833,3000,5499,"","",2499,"Won","",""
"01/24/2024 14:34","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","Hologram ",2,1500,3000,"","",1500,"Won","",""
"01/24/2024 14:33","TeamMexicoBets","Frosty ","Basketball","","NBA - USA","","","","Simple","O102 1H",1.88,1500,-1500,"","",-1500,"Lost","",""
"01/24/2024 13:35","Novibet","Vidente","Tennis","","","","","","Simple","Yamstremska ",2.8,1000,-1000,"","",-1000,"Lost","",""
"01/23/2024 17:20","Caliente","Ramiro","Baseball","","Venezuela  - Venezuela ","","","","Simple","La guaira ",1.65,9500,15675,"","",6175,"Won","",""
"01/23/2024 16:04","Novibet","DJ Serch","Football","","","","","","Simple","U2.5 chihuahuas ",1.74,2250,3915,"","",1665,"Won","",""
"01/23/2024 16:03","Novibet","DJ Serch","Football","","","","","","Simple","Cimarrones ",1.7,3000,5100,"","",2100,"Won","",""
"01/23/2024 15:15","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O222.5 Knicks ",1.87,1500,-1500,"","",-1500,"Lost","",""
"01/23/2024 14:18","Novibet","DJ Serch","Football","","","","","","Simple","U2.5 playa ",1.78,1500,2670,"","",1170,"Won","",""
"01/23/2024 10:49","Caliente","Felix","Baseball","","LMP - México","","","","Simple","Maza",2,2329,4658,"","",2329,"Won","",""
"01/22/2024 18:37","Caliente","DJ Serch","Basketball","","","","","","Simple","Xalapa ",1.85,1500,2775,"","",1275,"Won","",""
"01/22/2024 15:45","TeamMexicoBets","Felix","Baseball","","Lidom - República Dominicana ","","","","Simple","Estrellas ",1.64,4000,-4000,"","",-4000,"Lost","",""
"01/21/2024 19:07","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","Plancho ",1.8,1500,2700,"","",1200,"Won","",""
"01/21/2024 17:45","Novibet","DavidM","US Football","","","","","","Simple","Bills",1.89,2000,-2000,"","",-2000,"Lost","",""
"01/21/2024 17:21","Novibet","DJ Serch","Football","","","","","","Simple","Herrera",2.2,1500,3300,"","",1800,"Won","",""
"01/21/2024 15:50","TeamMexicoBets","Frosty ","Basketball","","","","","","Simple","O225 celtixs",1.8,1500,-1500,"","",-1500,"Lost","",""
"01/21/2024 15:43","Novibet","DJ Serch","Football","","","","","","Simple","Coatepeque",1.74,2500,-2500,"","",-2500,"Lost","",""
"01/21/2024 15:21","Novibet","DJ Serch","Football","","","","","","Simple","Das ",2.15,2250,4837.5,"","",2587.5,"Won","",""
"01/21/2024 14:13","TeamMexicoBets","Frosty ","Basketball","","","","","","Simple","O214 heat",1.83,1500,-1500,"","",-1500,"Lost","",""
"01/21/2024 12:29","Caliente","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","Caracas",1.727,4000,6908,"","",2908,"Won","",""
"01/21/2024 12:29","Novibet","DJ Serch","Football","","","","","","Simple","Jicaral ",1.89,1500,2835,"","",1335,"Won","",""
"01/20/2024 20:23","Novibet","Ruy","Football","","","","","","Simple","Madero ",2,1000,2000,"","",1000,"Won","",""
"01/20/2024 20:22","Novibet","Ruy","Football","","","","","","Simple","Madero dnb",1.68,4000,6720,"","",2720,"Won","",""
"01/20/2024 19:41","Caliente","DJ Serch","Football","","","","","","Simple","España",2,3000,6000,"","",3000,"Won","",""
"01/20/2024 19:40","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","Reynisa",1.512,1500,2268,"","",768,"Won","",""
"01/20/2024 18:36","Novibet","Ruy","Football","","","","","","Simple","Pendejos Irapuato ",2,3000,-3000,"","",-3000,"Lost","",""
"01/20/2024 17:34","Novibet","DJ Serch","Football","","","","","","Simple","Alacranes ",1.99,3000,-3000,"","",-3000,"Lost","",""
"01/20/2024 15:37","Caliente","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","Lara",1.55,2643,4096.65,"","",1453.65,"Won","",""
"01/20/2024 15:35","Caliente","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","Lara -1.5",1.95,1300,2535,"","",1235,"Won","",""
"01/20/2024 15:34","Caliente","Ruy","Football","","","","","","Simple","O2 coras",1.8,2000,-2000,"","",-2000,"Lost","",""
"01/20/2024 15:12","Caliente","DJ Serch","Football","","","","","","Simple","Guana",2,3000,-3000,"","",-3000,"Lost","",""
"01/20/2024 15:12","Caliente","DJ Serch","Football","","","","","","Simple","Jocoro",2,2250,-2250,"","",-2250,"Lost","",""
"01/20/2024 15:10","Novibet","Frosty ","US Football","","","","","","Simple","Texans ",1.41,1500,-1500,"","",-1500,"Lost","",""
"01/20/2024 11:33","Caliente","DJ Serch","Football","","","","","","Simple","Pendejos Apodaca",1.909,3000,-3000,"","",-3000,"Lost","",""
"01/20/2024 11:13","Caliente","Felix","Baseball","","LMP - México","","","","Simple","HMo",1.7,3500,5950,"","",2450,"Won","",""
"01/20/2024 10:13","Caliente","DJ Serch","Football","","","","","","Simple","Caja lblatos",2,1500,-1500,"","",-1500,"Lost","",""
"01/19/2024 19:15","Caliente","DJ Serch","Football","","","","","","Simple","Coloncolon",2.1,2250,4725,"","",2475,"Won","",""
"01/19/2024 18:24","Caliente","DJ Serch","Football","","","","","","Simple","Miami",1.7,2000,-2000,"","",-2000,"Lost","",""
"01/19/2024 18:00","Caliente","Frosty ","Basketball","","NBA - USA","","","","Simple","O222 magic",1.8,1500,2700,"","",1200,"Won","",""
"01/19/2024 16:05","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O223.5 lakers",1.78,1500,2670,"","",1170,"Won","",""
"01/19/2024 15:16","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O219.5 heat",1.73,1500,-1500,"","",-1500,"Lost","",""
"01/19/2024 09:04","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","Vietnam",1.83,1500,-1500,"","",-1500,"Lost","",""
"01/18/2024 19:16","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","Pérez zeledon",1.75,1500,2625,"","",1125,"Won","",""
"01/18/2024 09:51","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O25.5 hologram",1.93,1500,-1500,"","",-1500,"Lost","",""
"01/17/2024 19:07","Novibet","DJ Serch","Football","","","","","","Simple","U2.5 herediano ",2.02,1500,3030,"","",1530,"Won","",""
"01/17/2024 18:53","TeamMexicoBets","Frosty ","Basketball","","NBA - USA","","","","Simple","Mavs +4",1.64,2200,-2200,"","",-2200,"Lost","",""
"01/17/2024 18:51","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O27.5 ingram",1.67,2500,4175,"","",1675,"Won","",""
"01/17/2024 18:48","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","O222.5 hawks ",1.68,2500,-2500,"","",-2500,"Lost","",""
"01/17/2024 18:39","Novibet","Frosty ","Basketball","","NBA - USA","","","","Simple","U240 bucks",1.68,2500,4200,"","",1700,"Won","",""
"01/17/2024 17:09","Novibet","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","U11.5 aragua",1.73,3000,5190,"","",2190,"Won","",""
"01/17/2024 15:09","Caliente","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","La guaira ",1.833,4000,-4000,"","",-4000,"Lost","",""
"01/16/2024 18:56","Novibet","Felix","Baseball","","Nicaragua - Nicaragua ","","","","Simple","Rivas ",1.53,3600,5508,"","",1908,"Won","",""
"01/16/2024 18:19","Novibet","Felix","Baseball","","Nicaragua - Nicaragua ","","","","Simple","Rivas -1.5",1.9,1100,2090,"","",990,"Won","",""
"01/15/2024 11:58","TeamMexicoBets","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","Lara",1.65,3835,-3835,"","",-3835,"Lost","",""
"01/15/2024 10:33","Caliente","Felix","Baseball","","LMP - México","","","","Simple","Mexicali +1.5",1.727,4500,-4500,"","",-4500,"Lost","",""
"01/14/2024 16:08","TeamMexicoBets","DJ Serch","Football","","","","","","Simple","Under 3",1.75,1500,2625,"","",1125,"Won","",""
"01/14/2024 16:07","","Felix","Baseball","","MLB - USA","","","","Simple","Tren del norte",1.55,3900,-3900,"","",-3900,"Lost","",""
"01/14/2024 15:25","Caliente","DJ Serch","Football","","","","","","Simple","Firpo",1.769,2250,3980.25,"","",1730.25,"Won","",""
"01/14/2024 14:28","Caliente","Felix","Baseball","","LMP - México","","","","Simple","Mexicali +1.5",1.6,4000,-4000,"","",-4000,"Lost","",""
"01/14/2024 11:56","TeamMexicoBets","DJ Serch","Football","","2da división  - México ","","","","Simple","Saltillo",1.71,2250,-2250,"","",-2250,"Lost","",""
"01/14/2024 11:14","TeamMexicoBets","Ramiro","Baseball","","LMP - México","","","","Simple","Culiacán ",1.65,800,-800,"","",-800,"Lost","",""
"01/14/2024 11:13","Caliente","Ramiro","Baseball","","LMP - México","","","","Simple","Culiacán ",1.533,6000,-6000,"","",-6000,"Lost","",""
"01/14/2024 10:47","Caliente","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","Margarita ML",1.55,3500,5425,"","",1925,"Won","",""
"01/14/2024 10:44","Caliente","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","Margarita -1.5",2.05,1000,-1000,"","",-1000,"Lost","",""
"01/13/2024 19:43","Betcris","Felix","Baseball","","","","","","Simple","Matanzas",1.65,3700,6105,"","",2405,"Won","",""
"01/13/2024 19:29","Betcris","Felix","Baseball","","Nicaragua - Nicaragua ","","","","Simple","U12.5",1.83,2000,3660,"","",1660,"Won","",""
"01/13/2024 19:05","Betcris","Ramiro","Baseball","","Nicaragua - Nicaragua ","","","","Simple","U12.5",1.83,3000,5490,"","",2490,"Won","",""
"01/13/2024 15:01","TeamMexicoBets","Ramiro","Baseball","","Venezuela  - Venezuela ","","","","Simple","Lara ",1.72,6000,10320,"","",4320,"Won","",""
"01/13/2024 14:35","Caliente","Felix","Baseball","","Venezuela  - Venezuela ","","","","Simple","Lara",1.7,4500,7650,"","",3150,"Won","",""
"01/13/2024 14:14","TeamMexicoBets","Ruy","Football","","","","","","Simple","Tritones ",1.83,3000,-3000,"","",-3000,"Lost","",""
"01/13/2024 14:13","Caliente","Ruy","Football","","","","","","Simple","Ayense",1.9,2000,-2000,"","",-2000,"Lost","",""
